UV1 (215 nm)_time,UV1 (215 nm)_mAU,UV2 (255 nm)_time,UV2 (255 nm)_mAU,UV3 (280 nm)_time,UV3 (280 nm)_mAU,UV4 (495 nm)_time,UV4 (495 nm)_mAU,Conductivity_time,Conductivity_mS/cm,%B_time,%B_%,pH theoretical_time,pH theoretical,pH_time,pH,System Pressure_time,System Pressure_MPa,PreCol Pressure_time,PreCol Pressure_MPa,delta Col Pressure_time,delta Col Pressure_MPa,Temperature_time,Temperature_C,Flow Rate_time,Flow Rate_ml/min
17.9693278630575,55.6759983301163,17.9693278630575,0.364000006811693,17.9693278630575,0.828000018373132,17.9693278630575,-2.89099989458919,17.9693278630575,46.9605598449707,,,,,17.9693278630575,7.796875,,,,,,,17.9693278630575,27.1855621337891,,
17.9718608220418,55.6759983301163,17.9718608220418,0.364000006811693,17.9718608220418,0.828000018373132,17.9718608220418,-2.89099989458919,17.9718608220418,46.9896926879883,,,,,17.9718608220418,7.796875,,,,,,,17.9718608220418,27.1855621337891,,
17.9752442042033,55.6619986891747,17.9752442042033,0.367000000551343,17.9752442042033,0.831999990623444,17.9752442042033,-2.89499992504716,17.9752442042033,46.9896926879883,,,,,17.9752442042033,7.796875,,,,,,,17.9752442042033,27.1855621337891,,
17.9793783187866,55.6269995868206,17.9793783187866,0.3629999991972,17.9793783187866,0.827000010758638,17.9793783187866,-2.89799994789064,17.9793783187866,47.0188217163086,,,,,17.9793783187866,7.79541110992432,,,,,,,17.9793783187866,27.1855621337891,,
17.9858622868856,55.5699989199638,17.9858622868856,0.357000011717901,17.9858622868856,0.829999975394458,17.9858622868856,-2.88999988697469,17.9858622868856,47.0479545593262,,,,,17.9858622868856,7.79541110992432,,,,,,,17.9858622868856,27.1855621337891,,
17.9881287256877,55.5699989199638,17.9881287256877,0.357000011717901,17.9881287256877,0.829999975394458,17.9881287256877,-2.88999988697469,17.9881287256877,47.0479545593262,,,,,17.9881287256877,7.79541110992432,,,,,,,17.9881287256877,27.1855621337891,,
17.9915121078491,55.5119998753071,17.9915121078491,0.357000011717901,17.9915121078491,0.821999972686172,17.9915121078491,-2.88900011219084,17.9915121078491,47.0770835876465,,,,,17.9915121078491,7.79541110992432,,,,,,,17.9915121078491,27.1855621337891,,
17.9947123845418,55.5119998753071,17.9947123845418,0.357000011717901,17.9947123845418,0.821999972686172,17.9947123845418,-2.88900011219084,17.9947123845418,47.0770835876465,,,,,17.9947123845418,7.79541110992432,,,,,,,17.9947123845418,27.1855621337891,,
17.9980469385783,55.4569996893406,17.9980469385783,0.353000010363758,17.9980469385783,0.818000000435859,17.9980469385783,-2.88600008934736,17.9980469385783,47.1062126159668,,,,,17.9980469385783,7.79541110992432,,,,,,,17.9980469385783,27.1855621337891,,
18.0067973454793,55.3359985351563,18.0067973454793,0.353000010363758,18.0067973454793,0.821000023279339,18.0067973454793,-2.90199997834861,18.0067973454793,47.1353454589844,,,,,18.0067973454793,7.79541110992432,,,,,,,18.0067973454793,27.1855621337891,,
